source,target,uid
"5,6,58,93,16,32,4,2","88,6,60,271,4,2",7092
"8,7,18,113,4,2","12,20,26,1356,4,2",4674
"8,7,131,4,2","12,136,233,4,2",1183
"11,9,13,1685,1686,4,2","27,19,3660,4,2",4771
"8,7,947,4,2","12,20,2168,4,2",2658
"5,6,10,1305,4,2","5,11,6,7,328,4,2",3069
"5,6,388,13,1138,121,4,2","197,19,1351,149,4,2",9572
"5,6,36,934,4,2","5,6,94,1276,4,2",2506
"19,7,457,4,2","10,184,17,51,30,4,2",708
"8,7,10,293,23,92,784,4,2","8,43,7,307,9,33,67,1159,941,4,2",11719
"5,6,459,4,2","5,6,753,4,2",940
"14,7,10,34,94,4,2","13,96,21,7,66,683,4,2",3873
"5,6,10,175,94,4,2","5,11,6,7,66,265,4,2",2444
"8,7,265,124,22,7,10,8,43,2","12,2141,16,171,25,206,50,2",10670
"5,6,10,115,42,424,24,114,4,2","5,11,6,7,399,9,339,41,421,4,2",11024
"5,6,50,16,333,4,2","5,6,222,36,351,4,2",5995
"8,7,18,211,4,2","8,15,26,1674,4,2",3517
"5,6,13,132,29,2824,585,4,2","5,6,210,16,426,4809,4,2",10960
"8,7,599,4,2","8,15,1209,4,2",1266
"14,7,111,119,20,1168,4,2","5,6,86,385,53,8,4,2",10093
"8,7,459,22,7,10,8,43,2","8,15,753,25,77,7,50,2",9037
"5,6,146,317,4,2","5,354,33,198,4,2",4305
"17,9,303,16,1286,4,2","23,551,48,1282,4,2",6183
"5,6,37,5,59,10,44,36,114,4,2","5,6,105,9,11,7,82,94,121,4,2",9579
"8,7,493,30,33,538,8,7,361,33,4,2","160,8,15,53,39,25,160,8,15,341,39,4,2",11866
"8,7,18,35,4,2","8,15,56,83,4,2",2802
"8,7,18,260,4,2","8,15,26,2220,4,2",3501
"11,9,509,30,473,4,2","10,14,1215,2627,9,58,24,180,4,2",8643
"5,6,13,141,237,4,2","5,6,19,98,951,4,2",7433
"8,7,187,4,2","8,15,1559,4,2",786
"5,6,49,475,8,7,31,4,2","5,6,73,25,1459,18,8,15,54,4,2",9218
"11,9,119,200,46,5,6,4,2","10,14,68,30,202,18,5,11,24,6,4,2",8631
"11,9,2038,4,2","10,2945,4,2",275
"14,7,27,397,4,2","13,21,59,1300,4,2",2580
"11,9,1408,12,158,164,4,2","10,51,1092,16,92,962,17,147,4,2",7342
"8,7,910,4,2","12,136,143,4,2",1624
"17,9,115,42,36,641,4,2","23,14,717,28,76,181,4,2",10078
"19,7,911,4,2","34,29,547,4,2",1958
"5,6,182,265,4,2","5,32,203,1054,4,2",4864
"5,6,864,117,257,384,4,2","5,6,17,1246,28,2538,17,305,4,2",7545
"8,7,205,255,4,2","8,15,58,16,85,534,4,2",6825
"5,6,1549,4,2","5,6,3125,4,2",1357
"14,7,15,107,169,4,2","13,21,46,135,200,4,2",3891
"5,6,10,267,4,2","65,11,32,85,7,70,4,2",1426
"5,6,47,5,6,13,177,55,16,665,4,2","5,127,119,19,98,4707,4,2",10503
"5,6,1784,20,36,740,4,2","5,6,28,57,76,1657,4,2",7399
"5,6,2034,4,2","5,6,2928,4,2",172
"8,7,10,336,4,2","12,63,7,594,4,2",3367
"5,6,1750,1751,4,2","2468,25,5,6,3933,4,2",6520
"17,9,20,57,2390,305,4,2","23,14,275,697,3949,4,2",6665
"5,6,10,21,12,790,159,893,12,8,4,2","5,11,35,172,832,5120,4,2",11894
"8,7,15,165,84,23,15,114,4,2","12,20,24,217,28,24,705,4,2",10156
"5,6,122,16,8,4,2","88,69,207,9,8,4,2",1882
"5,6,47,11,78,207,13,448,4,2","37,70,84,11,1488,31,420,4,2",10740
"5,6,324,4,2","5,6,1032,4,2",934
"19,7,202,4,2","34,29,1026,4,2",1515
"8,7,18,260,4,2","12,20,56,1326,4,2",3502
"5,6,26,12,150,41,4,2","5,6,47,349,65,4,2",5045
"5,6,10,47,16,464,4,2","5,123,7,70,9,22,265,4,2",6561
"17,9,13,923,4,2","27,31,3217,4,2",1925
"19,7,27,1618,4,2","33,29,80,36,1665,4,2",3161
"5,6,29,36,1611,4,2","5,6,16,76,906,4,2",2993
"8,7,162,4,2","8,15,182,4,2",244
"11,9,47,25,11,78,269,4,2","10,804,9,220,4,2",9082
"19,7,18,303,16,81,4,2","34,2511,4,2",7206
"5,6,1086,76,67,2732,4,2","5,6,722,89,81,4642,4,2",10241
"5,6,26,12,44,1899,8,4,2","4562,4563,9,8,82,381,4,2",9913
"5,6,10,328,197,4,2","5,11,6,7,186,1135,45,2",6125
"5,6,10,104,94,4,2","5,11,6,7,66,294,4,2",4339
"11,9,71,13,156,4,2","10,42,267,156,4,2",3546
"5,6,21,12,285,619,12,75,33,4,2","5,35,82,318,9,394,28,530,4,2",11142
"5,6,1523,4,2","5,6,3019,4,2",667
"17,9,13,1166,1319,4,2","23,14,1681,2436,4,2",10639
"19,7,10,329,144,15,591,4,2","34,11,13,2775,7,22,500,4,2",10386
"8,7,7,10,39,16,144,4,2","12,63,7,957,36,781,4,2",6782
"14,7,1482,22,10,930,4,2","13,21,2751,25,206,1043,4,2",10095
"11,9,57,804,87,4,2","10,14,188,3916,4,2",6453
"5,6,10,133,12,583,4,2","5,11,6,7,460,451,4,2",7593
"14,7,221,55,16,98,4,2","164,117,14,161,1696,4,2",7221
"8,7,10,25,63,4,2","12,63,7,49,114,4,2",4605
"17,9,683,140,308,46,5,6,4,2","23,51,709,137,9,400,18,39,4,2",10872
"5,6,10,692,34,4,2","5,96,6,7,635,75,4,2",5584
"8,7,575,53,4,2","12,136,425,143,4,2",6778
"11,9,18,1316,4,2","10,14,26,2226,4,2",3554
"11,9,534,12,44,1385,4,2","116,24,258,265,4,2",6431
"5,6,10,39,16,232,4,2","5,11,78,7,185,9,277,2293,4,2",4343
"5,6,230,30,51,503,4,2","5,6,541,9,112,1482,4,2",10285
"14,7,556,4,2","13,21,2127,4,2",2011
"14,7,21,12,44,12,101,413,4,2","13,132,308,251,326,4,2",11214
"14,7,21,12,223,53,45,4,2","13,132,169,58,9,913,4,2",9000
"8,7,127,157,4,2","8,3639,292,4,2",4704
"8,7,10,13,210,4,2","8,43,7,1221,4,2",4592
"8,7,15,526,4,2","27,8,24,285,4,2",3396
"11,9,13,271,684,4,2","10,14,504,9,276,4,2",4772
"14,7,193,4,2","13,21,17,147,4,2",419
"11,9,13,35,132,4,2","27,19,83,210,4,2",4708
"5,6,840,15,754,4,2","5,6,17,38,2240,1138,4,2",6169
"19,7,47,16,144,4,2","40,240,70,9,13,4,2",5121
"5,6,343,4,2","5,6,1610,4,2",1793
"19,7,278,45,4,2","34,1737,100,4,2",5116
"5,6,82,1280,4,2","5,241,46,1611,4,2",2345
"11,9,13,87,69,48,6,5,4,2","10,14,188,87,39,74,4,2",7911
"11,9,252,33,13,157,98,4,2","10,32,586,46,167,4,2",8247
"5,6,47,11,78,207,13,448,4,2","5,127,84,11,1488,31,420,4,2",10739
"8,7,360,4,2","8,15,3042,4,2",801
"5,6,112,46,49,4,2","5,6,30,2289,4,2",4309
"5,6,10,29,27,47,4,2","5,123,7,70,46,58,4,2",5576
"5,6,431,4,2","5,6,603,9,417,4,2",1880
"11,9,239,42,224,4,2","10,14,468,9,58,4,2",9128
"5,6,10,13,210,4,2","5,11,6,7,1063,4,2",2437
"5,6,20,610,31,4,2","54,25,27,39,24,473,4,2",3675
"5,6,61,113,12,214,8,979,4,2","5,32,104,9,8,103,498,4,2",11532
"11,9,318,782,20,51,435,4,2","10,14,186,1930,89,154,422,4,2",11723
"8,7,13,35,398,22,7,10,8,43,2","12,20,83,743,25,206,50,2",10107
"5,6,840,25,1132,4,2","3514,130,1686,4,2",3743
"14,7,930,4,2","13,21,1043,4,2",1568
"11,9,20,172,4,2","10,51,36,1290,4,2",2266
"19,7,10,764,4,2","34,11,29,7,17,38,9,808,4,2",5728
"5,6,10,116,25,125,4,2","5,11,6,30,419,4,2",7587
"17,9,13,945,4,2","23,14,188,4,2",3134
"8,7,18,479,4,2","12,20,56,892,4,2",4119
"11,9,496,30,24,375,4,2","27,31,950,9,79,159,4,2",9079
"11,9,20,1085,4,2","10,92,314,17,1260,4,2",1299
"11,9,65,61,23,1803,4,2","10,176,57,48,2730,4,2",9852
"11,9,1027,12,344,15,468,4,2","10,110,238,392,24,1170,4,2",8610
"5,6,26,99,5,356,8,4,2","5,6,72,49,5,322,835,4,2",9269
"5,6,230,30,258,503,4,2","5,6,541,9,277,1482,4,2",10818
"5,6,1347,1260,4,2","8,1110,68,1570,4,2",4903
"11,9,35,29,2400,4,2","10,14,83,17,3986,4,2",6881
"11,9,65,697,12,33,4,2","10,14,57,1786,629,39,4,2",8237
"8,7,826,4,2","12,20,2170,4,2",2702
"8,7,514,4,2","12,20,2020,4,2",2717
"5,6,1256,4,2","5,6,408,4,2",666
"5,6,58,21,12,351,52,4,2","5,35,60,387,16,62,4,2",8876
"8,7,15,165,354,25,331,784,12,33,4,2","8,15,22,694,175,67,32,160,179,2905,4,2",12048
"11,9,581,38,51,254,2625,4,2","10,2421,17,81,642,569,4,2",9474
"19,7,10,152,117,4,2","40,11,237,7,1799,4,2",6720
"5,6,251,12,2907,74,1495,1402,4,2","2024,22,724,1815,9,4921,4,2",11306
"14,7,68,23,32,4,2","13,131,21,357,4,2",5207
"19,7,264,4,2","40,29,1551,4,2",699
"5,6,10,103,125,4,2","5,11,6,30,235,126,4,2",5618
"5,6,1293,4,2","5,11,6,7,296,4,2",2398
"8,7,259,4,2","12,205,68,4,2",458
"8,7,1407,15,305,4,2","12,4059,1820,4,2",7319
"14,7,13,660,4,2","13,21,17,3148,4,2",1519
"5,6,154,380,135,4,2","5,6,225,166,4,2",5988
"5,6,61,257,79,39,4,2","5,32,4351,28,17,4352,19,4,2",8854
"19,7,31,23,33,4,2","40,29,99,28,39,4,2",4469
"8,7,15,579,5,629,4,2","759,250,14,28,55,18,5,6,942,4,2",7325
"8,7,15,2998,199,5,44,331,546,4,2","8,15,22,30,441,159,18,37,179,538,4,2",11791
"11,9,18,47,16,490,4,2","10,51,26,70,36,487,4,2",7361
"8,7,10,21,22,7,8,43,2","8,184,298,7,25,49,50,2",7795
"8,7,15,246,515,89,20,24,373,4,2","12,20,22,122,22,30,1079,61,79,274,4,2",11966
"11,9,103,69,1056,4,2","10,14,126,87,17,111,437,4,2",5974
"5,6,58,10,27,25,120,4,2","5,123,60,7,74,146,18,65,4,2",9636
"11,9,253,1049,33,529,4,2","10,11,245,179,3994,920,4,2",6915
"8,7,163,46,33,4,2","8,15,30,107,18,39,4,2",6302
"5,6,13,2267,89,4,2","5,6,1693,3673,4,2",4835
"5,6,37,66,39,242,217,4,2","5,6,148,18,122,1151,190,438,4,2",6983
"5,6,488,49,4,2","5,6,86,105,4,2",2959
"5,6,377,30,51,347,4,2","5,6,580,9,112,346,4,2",8688
"11,9,196,13,316,4,2","10,465,19,348,4,2",4751
"11,9,97,23,8,29,77,4,2","10,8,342,120,39,4,2",8681
"17,9,129,4,2","23,14,390,4,2",683
"5,6,21,12,15,2026,12,59,194,350,4,2","5,32,358,71,2907,28,2908,353,1115,4,2",12072
"11,9,155,681,45,4,2","16,447,25,10,14,17,38,9,451,46,708,4,2",6409
"11,9,307,12,15,101,4,2","10,14,216,71,121,4,2",8605
"8,7,21,12,344,121,4,2","8,298,392,149,4,2",7772
"8,7,48,197,4,2","8,15,95,865,45,2",3315
"19,7,238,1818,4,2","40,29,238,4208,4,2",8112
"8,7,650,4,2","8,15,3164,4,2",1632
"11,9,182,58,1097,4,2","10,51,24,2462,26,1262,4,2",6461
"5,6,438,88,30,32,802,639,4,2","88,69,86,9,33,117,1905,4,2",10485
"5,6,505,4,2","5,6,17,461,4,2",5
"19,7,10,50,4,2","40,11,29,7,856,4,2",3781
"5,6,79,104,4,2","5,35,32,923,4,2",4281
"8,7,238,50,4,2","12,20,238,97,4,2",5828
"5,6,13,141,833,4,2","37,19,98,22,484,67,908,4,2",3624
"5,6,10,13,1665,4,2","5,11,6,7,2286,4,2",6558
"17,9,127,281,69,449,4,2","23,261,317,87,827,4,2",8967
"14,7,20,172,4,2","13,21,61,24,760,4,2",2610
"11,9,2632,30,2633,4,2","10,14,4479,89,22,4480,4,2",9527
"5,6,64,2242,4,2","5,6,66,3599,4,2",4391
"5,6,746,8,72,4,2","5,8,784,165,4,2",3692
"8,7,10,60,45,22,7,8,43,2","12,63,7,124,100,25,49,50,2",9020
"5,6,37,8,171,33,4,2","5,6,105,18,12,1401,478,4,2",6531
"11,9,540,82,13,1661,4,2","10,377,214,167,9,484,4,2",9867
"8,7,10,251,12,92,5,6,487,4,2","12,2375,7,33,18,5,325,4,2",11593
"5,6,10,205,235,94,4,2","5,96,69,7,66,58,16,85,204,4,2",8010
"14,7,137,12,289,15,2620,4,2","13,21,17,38,1754,9,1362,22,4451,4,2",9385
"5,6,10,1306,4,2","5,11,32,203,7,167,16,631,4,2",5613
"5,6,61,113,12,214,8,124,4,2","5,6,286,9,52,279,4,2",11641
"5,6,809,4,2","5,6,1993,4,2",634
"19,7,117,1031,19,226,12,54,4,2","34,29,9,434,99,529,34,653,108,4,2",10881
"5,6,26,12,44,502,8,4,2","5,6,47,9,8,82,1448,45,2",9661
"11,9,13,2328,89,4,2","27,31,122,475,4,2",5905
"5,6,26,42,287,281,4,2","5,6,72,16,389,9,1160,71,198,4,2",8046
"14,7,56,42,235,23,15,449,4,2","13,115,161,138,28,149,4,2",11351
"8,7,10,28,110,28,8,206,8,7,4,2","8,43,7,74,340,18,8,525,4,2",11973
"17,9,1411,15,779,4,2","23,14,17,38,2529,48,822,4,2",8473
"11,9,184,31,4,2","27,54,84,345,4,2",3548
"11,9,38,51,138,77,4,2","10,14,90,24,476,9,81,2324,4,2",4793
"5,6,31,12,75,8,4,2","5,6,99,28,350,4,2",4898
"17,9,525,144,142,4,2","23,13,1411,24,183,4,2",7695
"8,7,462,4,2","12,20,390,4,2",2724
"17,9,221,28,160,28,8,4,2","23,14,161,74,182,18,8,4,2",8943
"17,9,10,160,4,2","23,42,7,182,4,2",1930
"5,6,26,99,5,356,8,4,2","5,6,72,49,5,8,69,2679,4,2",9267
"19,7,31,4,2","34,29,99,4,2",1055
"8,7,18,260,4,2","8,15,26,2221,4,2",3500
"17,9,112,111,46,110,4,2","23,14,591,444,18,153,4,2",10631
"8,7,109,31,22,7,10,8,43,2","12,20,299,54,25,77,7,50,2",8561
"19,7,131,4,2","34,240,233,45,2",1090
"5,6,466,82,24,2638,777,4,2","710,9,41,524,2645,4,2",9568
"8,7,532,189,4,2","8,15,453,1288,4,2",8185
"11,9,13,1626,156,4,2","27,19,156,1002,4,2",3529
"14,7,634,233,31,4,2","13,4383,170,175,54,4,2",9004
"5,6,10,20,35,665,45,4,2","5,11,6,7,17,461,100,4,2",7584
"19,7,15,894,70,226,12,72,4,2","33,29,1909,67,653,876,335,4,2",10385
"11,9,231,13,862,2762,1854,4,2","10,191,31,2643,9,4702,1144,4,2",10481
"14,7,10,201,4,2","13,11,21,7,535,4,2",1560
"5,6,10,68,94,4,2","5,11,6,7,66,139,4,2",3072
"5,6,20,66,557,4,2","5,11,6,7,1612,4,2",1813
"5,6,221,34,16,41,4,2","88,6,161,75,4,2",5501
"5,6,34,16,67,332,4,2","5,6,221,9,81,316,4,2",6947
"5,6,48,26,4,2","5,6,95,47,45,2",904
"5,6,47,41,74,10,13,35,2682,4,2","5,127,18,33,11,160,7,31,111,4564,4,2",9923
"19,7,564,622,706,4,2","34,4443,797,2688,4,2",9361
"14,7,27,29,1120,4,2","13,21,59,17,255,4,2",3195
"14,7,27,1121,4,2","13,21,59,36,1317,4,2",3197
"5,6,47,16,464,4,2","37,70,9,220,4,2",4254
"11,9,40,422,12,284,12,1174,4,2","10,14,44,338,28,187,155,1127,4,2",9508
"17,9,103,123,12,54,36,436,4,2","23,14,86,126,28,108,211,128,4,2",11461
"14,7,452,4,2","13,21,2977,4,2",438
"14,7,96,16,60,31,4,2","13,21,189,435,25,54,4,2",6743
"8,7,1680,33,4,2","12,3632,4,2",4629
"5,6,237,20,8,4,2","8,32,2467,4,2",6514
"5,6,147,12,83,8,4,2","5,6,503,9,52,103,4,2",7112
"5,6,10,733,85,32,4,2","5,11,6,7,16,631,9,64,65,4,2",9611
"5,6,727,4,2","5,6,2027,4,2",1030
"5,6,1200,99,5,139,52,4,2","5,32,321,49,1312,62,4,2",8447
"5,6,13,281,2096,4,2","5,6,19,3190,9,317,4,2",1771
"5,6,10,103,125,4,2","5,11,6,30,58,126,4,2",5617
"8,7,192,4,2","12,20,1516,4,2",240
"5,6,10,1350,8,4,2","5,11,35,7,3697,4,2",4950
"5,6,227,31,4,2","5,598,54,4,2",2488
"14,7,10,27,609,4,2","13,11,21,7,59,1621,4,2",6276
"5,6,247,4,2","5,6,1201,4,2",35
"14,7,21,15,131,138,4,2","13,132,61,22,446,812,4,2",7729
"5,6,58,276,4,2","37,60,462,4,2",1877
"17,9,76,412,15,611,130,4,2","23,14,9,331,22,30,182,128,4,2",9337
"8,7,18,274,4,2","8,15,26,1424,4,2",7834
"8,7,532,360,4,2","12,20,453,751,4,2",7244
"5,6,10,692,34,4,2","5,96,6,7,635,113,4,2",5585
"5,6,10,193,86,2","5,11,6,7,17,147,45,2",982
"5,6,10,21,12,790,159,893,12,8,4,2","5,11,35,172,832,8,1403,4,2",11893
"5,6,64,97,23,24,975,4,2","197,57,28,79,2709,4,2",9685
"5,6,15,39,70,500,15,642,88,4,2","27,39,67,69,2860,24,248,4,2",11444
"5,6,56,50,4,2","5,6,287,222,4,2",1395
"5,6,543,173,23,24,63,169,4,2","1863,28,79,4589,4,2",10010
"5,6,13,84,70,73,10,2922,80,90,4,2","5,6,19,125,67,11,2647,7,119,118,4,2",11393
"8,7,64,383,4,2","8,15,57,2267,4,2",4031
"11,9,56,13,560,4,2","33,42,267,156,4,2",2269
"17,9,2069,4,2","23,14,281,4,2",1047
"5,6,64,155,15,107,1333,42,1251,4,2","37,57,33,135,2288,9,5177,4,2",12029
"5,6,37,5,171,8,4,2","5,6,148,9,157,509,4,2",6043
"14,7,149,729,4,2","13,21,59,102,543,4,2",3204
"11,9,13,1125,212,4,2","27,19,312,1330,4,2",3570
"8,7,15,71,39,5,418,4,2","8,15,24,118,17,67,37,228,4,2",8593
"8,7,2176,4,2","8,15,36,3445,4,2",3292
"14,7,126,20,3093,15,3094,16,266,3095,4,2","13,21,1366,89,2180,36,5222,9,689,5223,4,2",12114
"11,9,10,28,160,28,8,7,4,2","10,42,7,74,107,18,55,4,2",8289
"8,7,803,4,2","8,15,2989,4,2",513
"8,7,48,886,793,4,2","12,20,986,49,2692,4,2",9395
"14,7,533,90,4,2","13,21,1098,313,4,2",4508
"5,6,676,24,1197,475,19,7,3017,4,2","5,32,1749,48,1436,1193,40,29,5101,4,2",11844
"5,6,50,16,472,41,4,2","5,6,97,9,1372,4,2",6953
"5,6,10,34,823,19,1042,33,25,4,2","5,11,480,7,60,1489,40,2829,1480,65,4,2",11023
"11,9,13,177,1436,245,15,1437,4,2","10,14,19,98,4690,4,2",10467
"14,7,61,113,12,214,8,447,4,2","13,21,1716,9,8,103,4,2",11772
"5,6,47,16,15,1163,4,2","37,70,46,1132,4,2",6007
"14,7,1050,4,2","13,21,3035,4,2",745
"11,9,56,57,2302,4,2","10,42,267,3763,4,2",5392
"8,7,15,246,515,89,20,24,373,4,2","8,15,22,122,22,30,1079,61,79,274,4,2",11967
"5,6,143,4,2","5,1020,4,2",660
"11,9,65,252,1828,12,51,375,4,2","10,2440,7,5017,36,2608,16,112,159,4,2",11625
"5,6,27,90,4,2","5,6,58,118,4,2",914
"8,7,15,527,4,2","8,15,22,1320,4,2",3399
"5,6,50,16,333,4,2","5,6,97,36,351,4,2",5994
"5,6,56,315,13,439,12,24,349,4,2","925,101,31,427,16,79,359,151,4,2",11821
"5,6,10,300,4,2","5,11,6,7,328,4,2",3053
"5,6,1233,4,2","5,6,1499,4,2",17
"5,6,10,137,12,1920,755,4,2","5,1890,7,2762,67,18,33,160,4,2",10282
"17,9,24,1314,4,2","23,14,79,1329,9,306,4,2",4428
"5,6,10,13,1153,661,4,2","5,11,6,7,19,2394,4,2",5563
"8,7,599,4,2","8,15,1514,4,2",1267
"5,6,129,12,44,8,28,13,62,4,2","5,6,390,9,8,82,28,106,4,2",10542
"8,7,360,4,2","8,15,3043,4,2",802
"8,7,18,151,32,700,4,2","8,15,99,9,111,4620,33,810,45,2",10122
"5,6,48,26,25,5,1909,12,8,4,2","5,6,49,72,9,157,2747,4,2",10015
"5,6,48,93,16,8,4,2","5,6,95,271,9,8,4,2",4384
"14,7,219,617,4,2","13,21,17,142,4,2",5737
"11,9,282,990,4,2","10,938,24,1120,4,2",5441
"5,6,10,21,12,620,142,125,4,2","5,11,35,30,921,24,183,4,2",11310
"5,6,112,46,56,13,111,1480,4,2","5,6,591,267,4649,2761,4,2",10273
"11,9,115,42,15,593,4,2","10,92,1771,46,734,4,2",9136
"19,7,10,90,4,2","40,11,29,7,313,4,2",3157
"5,6,452,20,24,114,4,2","5,6,1506,61,41,705,4,2",4393
"11,9,10,1358,121,4,2","10,42,7,1678,149,4,2",6418
"8,7,64,987,4,2","8,15,66,17,38,9,2378,4,2",5310
"8,7,134,12,72,4,2","8,15,599,9,8,17,134,4,2",3348
"5,6,38,24,138,4,2","5,6,17,1246,4,2",1013
"5,6,249,142,2530,4,2","5,6,17,38,866,22,4260,1036,4,2",8434
"8,7,18,573,4,2","8,15,56,675,4,2",4095
"8,7,328,865,4,2","8,15,186,3982,4,2",6845
"5,6,21,12,1770,88,45,4,2","5,35,223,32,4003,4,2",7006
"14,7,26,23,15,1952,4,2","13,21,855,28,24,2817,4,2",10891
"11,9,1008,475,16,1218,4,2","10,14,937,28,821,9,1185,4,2",9846
"5,6,64,164,29,67,4,2","5,6,57,1214,168,23,4,2",5047
"8,7,163,46,33,4,2","12,20,30,107,18,39,4,2",5851
"11,9,13,84,8,73,1021,2592,4,2","27,19,125,90,67,116,361,679,4,2",9074
"11,9,18,218,4,2","10,14,56,477,4,2",2279
"14,7,824,4,2","13,3536,4,2",3879
"5,6,2609,140,63,22,40,4,2","37,324,1961,137,4,2",9159
"5,6,10,115,42,173,4,2","5,11,32,78,7,9,1290,28,450,4,2",8407
"5,6,48,280,86,2","5,6,49,1022,45,2",2962
"14,7,10,79,191,308,4,2","116,11,4449,7,4,2",9379
"5,6,56,61,113,12,21,77,4,2","5,6,101,286,9,956,16,22,140,4,2",11424
"14,7,38,128,138,77,4,2","13,21,90,24,476,9,22,140,4,2",5754
"5,6,10,2860,25,1449,4,2","5,4861,7,130,1445,4,2",11153
"14,7,912,4,2","13,21,1580,4,2",1136
"8,7,58,947,4,2","8,15,60,1395,4,2",6352
"8,7,40,63,23,33,4,2","12,20,44,227,28,39,4,2",5858
"8,7,280,4,2","8,15,3350,4,2",2715
"8,7,10,428,23,92,906,8,4,2","12,63,7,1543,16,33,67,648,4,2",11613
"19,7,965,4,2","40,29,2299,4,2",4448
"5,6,37,5,171,8,4,2","5,6,148,9,157,478,4,2",6042
"5,6,15,71,39,70,1463,4,2","5,6,22,145,16,82,1884,4,2",9300
"5,6,50,16,196,4,2","5,6,97,9,327,4,2",5485
"5,6,506,4,2","5,6,656,4,2",52
"14,7,184,271,32,1932,4,2","13,4794,71,276,25,33,2783,4,2",10890
"5,6,26,22,91,5,198,44,13,631,4,2","5,6,72,129,37,195,19,236,2656,4,2",11755
"8,7,27,95,4,2","8,15,59,2137,4,2",2114
"5,6,297,12,83,67,124,4,2","5,1019,1429,9,22,279,4,2",8301
"19,7,192,4,2","34,29,252,4,2",408
"5,6,64,970,76,8,4,2","8,4358,57,4,2",8909
"11,9,13,2151,4,2","10,14,3370,4,2",2873
"5,6,143,16,21,577,4,2","5,807,16,32,335,16,570,4,2",9163
"5,6,82,936,4,2","5,241,9,1050,4,2",1799
"8,7,47,25,5,6,53,22,7,10,8,43,2","12,136,70,18,590,143,25,77,7,50,2",11712
"5,6,10,49,4,2","5,11,6,7,73,4,2",1330
"5,6,10,1754,25,4,2","5,11,24,3938,7,4,2",6560
"17,9,292,577,4,2","23,1735,260,16,570,4,2",5084
"5,6,270,12,1851,13,1382,4,2","5,174,16,649,18,170,175,11,110,7,4,2",8753
"17,9,520,16,2459,4,2","23,14,681,214,581,4,2",7684
"8,7,267,16,80,217,22,7,10,8,43,2","12,136,70,178,167,25,77,7,50,2",11617
"8,7,18,274,4,2","12,20,26,1424,4,2",7838
"8,7,10,321,4,2","8,43,7,371,4,2",1662
"5,6,26,25,5,102,10,902,1044,4,2","5,6,72,9,11,7,82,1191,30,273,4,2",11176
"8,7,329,1376,124,4,2","12,2554,66,36,1768,4,2",7812
"5,6,335,12,215,8,4,2","5,6,408,9,8,309,4,2",7479
"5,6,50,16,516,4,2","5,6,1549,9,501,4,2",4397
"8,7,48,886,793,4,2","8,15,986,49,4455,4,2",9392
"5,6,26,12,83,52,72,4,2","10,32,3945,9,103,62,165,4,2",6623
"8,7,10,15,71,199,31,4,2","12,63,7,2723,159,54,4,2",9816
"8,7,410,16,32,4,2","8,17,254,185,4,2",4628
"8,7,203,22,7,10,8,43,2","8,15,485,25,77,7,50,2",9042
"11,9,15,118,16,222,291,4,2","10,14,144,9,102,295,4,2",10189
"5,6,21,12,420,8,39,112,794,4,2","5,35,8,455,31,212,9,30,4,2",11297
"14,7,21,12,285,36,75,286,27,4,2","168,58,13,132,82,318,9,94,266,4,2",11580
"11,9,242,2260,1341,4,2","10,51,24,1723,36,3662,4,2",4783
"5,6,47,25,8,78,158,298,4,2","5,127,18,8,8,4755,4,2",10743
"11,9,112,129,46,176,4,2","10,14,30,311,4303,4,2",8630
"8,7,15,87,4,2","27,8,918,4,2",4064
"5,6,10,20,792,16,32,702,4,2","5,11,6,7,17,729,214,610,979,4,2",9237
"8,7,519,4,2","8,15,1258,4,2",1209
"5,6,56,61,4,2","5,11,78,18,288,4,2",2431
"5,6,40,50,12,352,4,296,8,352,43,2","5,6,44,1549,28,302,4,4993,24,64,50,2",11559
"5,6,21,12,59,194,196,4,2","5,35,327,19,98,4,2",8833
"5,6,13,141,156,4,2","5,6,31,359,156,4,2",3623
"17,9,13,408,130,4,2","27,31,281,128,4,2",3767
"5,6,10,20,15,1215,47,16,490,4,2","5,123,7,46,58,70,36,487,4,2",11113
"8,7,58,13,157,437,4,2","12,20,60,292,71,121,4,2",8583
"5,6,10,487,25,8,7,10,110,4,2","5,11,325,7,18,12,63,7,153,4,2",11662
"17,9,66,659,4,2","33,42,7,31,871,4,2",2512
"8,7,949,4,2","12,20,2172,4,2",2708
"19,7,180,4,2","40,29,1235,4,2",714
"11,9,1203,76,51,441,4,2","154,403,93,562,228,4,2",8653
"14,7,37,8,7,31,4,2","13,21,690,18,8,291,99,4,2",6268
"8,7,63,123,12,207,36,254,292,4,2","12,20,86,107,28,392,211,274,89,2883,4,2",11859
"5,6,338,12,464,4,2","5,622,16,17,220,4,2",4213
"14,7,168,154,622,8,4,2","13,13,1691,219,229,8,4,2",8996
"5,6,186,16,36,1447,4,2","37,192,9,211,2628,4,2",8684
"5,6,76,36,461,4,2","5,6,53,55,4,2",2393
"11,9,108,13,1357,154,4,2","27,19,610,3766,45,2",5407
"14,7,15,165,29,92,14,59,4,2","13,21,48,1270,61,33,18,13,242,4,2",9007
"5,6,13,552,4,2","5,6,19,2996,4,2",547
"5,6,10,423,4,2","5,11,1266,7,4,2",1419
"14,7,1620,4,2","13,21,229,2202,4,2",3827
"11,9,1936,293,23,41,4,2","10,14,307,25,4798,4,2",10941
"5,6,184,13,301,443,4,2","5,345,16,19,636,90,3793,4,2",5626
