source,target,uid
"9,12,27,14,19,18,24,16,29,24,8,16,20,23,12,7,14,24,18,29,25,12,21,16,28,21,11,29,15,17,20,2","20,17,15,29,11,21,28,16,21,12,25,29,18,24,14,7,12,23,20,16,8,24,29,16,24,18,19,14,27,12,9,2",1640
"12,27,6,14,14,22,28,23,16,14,23,17,18,19,17,7,23,23,18,8,4,17,25,9,9,23,24,13,22,8,13,8,13,21,25,26,5,19,25,23,21,2","21,23,25,19,5,26,25,21,13,8,13,8,22,13,24,23,9,9,25,17,4,8,18,23,23,7,17,19,18,17,23,14,16,23,28,22,14,14,6,27,12,2",1641
"24,7,11,8,28,16,18,4,4,5,28,24,4,13,29,27,9,25,28,2","28,25,9,27,29,13,4,24,28,5,4,4,18,16,28,8,11,7,24,2",1642
"20,14,12,13,17,27,22,24,13,18,27,25,18,22,19,6,6,9,21,20,11,13,19,5,24,25,15,19,18,29,11,2","11,29,18,19,15,25,24,5,19,13,11,20,21,9,6,6,19,22,18,25,27,18,13,24,22,27,17,13,12,14,20,2",1643
"9,6,6,29,9,7,18,4,14,27,14,20,9,20,18,14,12,17,28,24,5,18,25,4,2","4,25,18,5,24,28,17,12,14,18,20,9,20,14,27,14,4,18,7,9,29,6,6,9,2",1644
"28,5,25,28,23,12,29,14,18,15,19,19,27,29,27,17,13,23,10,20,14,24,29,5,27,16,29,6,14,19,9,21,26,15,21,20,25,27,2","27,25,20,21,15,26,21,9,19,14,6,29,16,27,5,29,24,14,20,10,23,13,17,27,29,27,19,19,15,18,14,29,12,23,28,25,5,28,2",1645
"9,28,4,2","4,28,9,2",1646
"22,13,16,21,4,9,19,20,8,10,8,23,23,12,19,26,29,25,25,8,27,8,28,27,2","27,28,8,27,8,25,25,29,26,19,12,23,23,8,10,8,20,19,9,4,21,16,13,22,2",1647
"12,18,6,29,10,14,5,12,15,16,15,18,18,2","18,18,15,16,15,12,5,14,10,29,6,18,12,2",1648
"28,12,29,18,12,8,12,13,7,21,27,21,11,26,15,21,22,20,12,27,6,18,28,15,6,5,24,28,11,19,4,18,5,15,15,22,2","22,15,15,5,18,4,19,11,28,24,5,6,15,28,18,6,27,12,20,22,21,15,26,11,21,27,21,7,13,12,8,12,18,29,12,28,2",1649
"18,18,22,13,25,23,8,7,17,20,28,23,13,29,7,23,5,26,28,22,24,5,15,25,8,7,22,18,2","18,22,7,8,25,15,5,24,22,28,26,5,23,7,29,13,23,28,20,17,7,8,23,25,13,22,18,18,2",1650
"9,15,23,21,10,29,24,25,23,14,24,19,19,2","19,19,24,14,23,25,24,29,10,21,23,15,9,2",1651
"13,4,18,23,13,29,26,2","26,29,13,23,18,4,13,2",1653
"12,21,26,14,9,12,16,6,12,23,24,25,5,17,13,20,10,12,25,7,28,14,9,15,17,5,12,10,15,4,24,10,7,2","7,10,24,4,15,10,12,5,17,15,9,14,28,7,25,12,10,20,13,17,5,25,24,23,12,6,16,12,9,14,26,21,12,2",1654
"7,7,11,21,2","21,11,7,7,2",1655
"8,14,23,24,18,8,8,19,10,5,10,6,4,25,7,18,13,19,26,14,21,6,9,8,2","8,9,6,21,14,26,19,13,18,7,25,4,6,10,5,10,19,8,8,18,24,23,14,8,2",1657
"26,23,12,20,11,12,24,11,14,5,8,5,29,15,17,8,26,13,5,13,29,23,7,24,14,26,14,14,23,12,18,6,2","6,18,12,23,14,14,26,14,24,7,23,29,13,5,13,26,8,17,15,29,5,8,5,14,11,24,12,11,20,12,23,26,2",1659
"25,21,23,16,11,23,27,11,23,5,21,27,6,22,17,26,4,19,6,15,5,17,13,11,28,18,22,10,7,9,11,29,21,14,15,8,16,29,12,7,23,26,26,19,5,2","5,19,26,26,23,7,12,29,16,8,15,14,21,29,11,9,7,10,22,18,28,11,13,17,5,15,6,19,4,26,17,22,6,27,21,5,23,11,27,23,11,16,23,21,25,2",1660
"28,29,16,24,24,14,5,11,25,4,5,14,2","14,5,4,25,11,5,14,24,24,16,29,28,2",1661
"23,17,4,27,28,6,29,22,25,5,16,22,4,21,8,21,22,21,19,17,11,9,20,22,11,8,20,26,13,21,5,8,26,22,21,15,7,23,20,25,24,28,17,17,2","17,17,28,24,25,20,23,7,15,21,22,26,8,5,21,13,26,20,8,11,22,20,9,11,17,19,21,22,21,8,21,4,22,16,5,25,22,29,6,28,27,4,17,23,2",1662
"7,26,29,8,15,26,24,16,14,26,15,23,16,16,15,4,25,8,18,23,9,17,16,25,7,4,17,22,14,25,17,24,12,9,12,2","12,9,12,24,17,25,14,22,17,4,7,25,16,17,9,23,18,8,25,4,15,16,16,23,15,26,14,16,24,26,15,8,29,26,7,2",1663
"12,22,25,17,17,5,23,8,22,16,10,2","10,16,22,8,23,5,17,17,25,22,12,2",1664
"21,17,17,26,7,18,2","18,7,26,17,17,21,2",1665
"5,15,19,11,19,22,19,14,19,7,18,17,13,13,8,10,25,24,6,6,11,20,26,20,18,21,4,13,4,24,4,12,21,17,20,22,11,24,8,29,2","29,8,24,11,22,20,17,21,12,4,24,4,13,4,21,18,20,26,20,11,6,6,24,25,10,8,13,13,17,18,7,19,14,19,22,19,11,19,15,5,2",1666
"6,20,20,19,18,6,6,16,14,29,9,17,24,10,27,29,22,14,27,26,6,17,9,27,21,16,13,19,22,5,11,9,4,6,10,15,18,26,23,2","23,26,18,15,10,6,4,9,11,5,22,19,13,16,21,27,9,17,6,26,27,14,22,29,27,10,24,17,9,29,14,16,6,6,18,19,20,20,6,2",1667
"16,10,24,5,24,22,29,26,19,21,23,22,5,28,14,20,24,19,23,11,28,4,2","4,28,11,23,19,24,20,14,28,5,22,23,21,19,26,29,22,24,5,24,10,16,2",1668
"29,18,9,14,21,20,9,27,11,15,13,27,25,25,26,18,26,14,19,5,13,2","13,5,19,14,26,18,26,25,25,27,13,15,11,27,9,20,21,14,9,18,29,2",1669
"7,10,12,9,15,8,16,28,25,10,12,20,5,9,4,27,6,23,19,27,6,18,14,13,21,27,18,9,17,8,27,21,29,9,23,6,26,10,17,26,21,27,25,8,18,16,21,27,25,2","25,27,21,16,18,8,25,27,21,26,17,10,26,6,23,9,29,21,27,8,17,9,18,27,21,13,14,18,6,27,19,23,6,27,4,9,5,20,12,10,25,28,16,8,15,9,12,10,7,2",1670
"9,10,29,12,17,6,10,17,20,20,18,15,11,22,21,9,25,29,10,2","10,29,25,9,21,22,11,15,18,20,20,17,10,6,17,12,29,10,9,2",1671
"7,5,5,19,10,29,21,11,25,7,12,8,10,9,19,21,12,10,13,9,10,27,21,16,27,17,16,2","16,17,27,16,21,27,10,9,13,10,12,21,19,9,10,8,12,7,25,11,21,29,10,19,5,5,7,2",1672
"19,24,10,10,2","10,10,24,19,2",1673
"28,28,23,18,12,13,17,28,25,24,21,17,14,24,13,10,8,16,25,20,27,11,13,10,5,7,11,28,2","28,11,7,5,10,13,11,27,20,25,16,8,10,13,24,14,17,21,24,25,28,17,13,12,18,23,28,28,2",1674
"12,6,28,7,24,27,5,8,9,10,10,12,8,26,16,5,14,11,11,10,4,14,22,9,15,15,13,27,28,2","28,27,13,15,15,9,22,14,4,10,11,11,14,5,16,26,8,12,10,10,9,8,5,27,24,7,28,6,12,2",1675
"27,15,27,23,21,19,22,26,25,25,25,26,4,19,10,18,25,12,4,21,15,18,15,13,13,12,14,11,20,21,10,7,4,6,10,22,20,22,7,24,29,22,16,28,6,2","6,28,16,22,29,24,7,22,20,22,10,6,4,7,10,21,20,11,14,12,13,13,15,18,15,21,4,12,25,18,10,19,4,26,25,25,25,26,22,19,21,23,27,15,27,2",1676
"23,14,6,7,5,23,9,27,15,17,27,25,27,24,19,28,6,18,19,20,8,11,15,19,23,22,21,29,17,16,9,2","9,16,17,29,21,22,23,19,15,11,8,20,19,18,6,28,19,24,27,25,27,17,15,27,9,23,5,7,6,14,23,2",1677
"21,21,7,23,22,21,17,7,21,13,23,13,21,6,24,16,28,8,14,14,19,7,17,5,28,22,17,19,25,7,15,21,19,12,4,15,9,8,26,12,5,13,6,7,17,12,18,2","18,12,17,7,6,13,5,12,26,8,9,15,4,12,19,21,15,7,25,19,17,22,28,5,17,7,19,14,14,8,28,16,24,6,21,13,23,13,21,7,17,21,22,23,7,21,21,2",1678
"28,6,22,9,14,22,5,22,25,26,18,4,7,5,18,25,16,18,17,9,15,18,19,15,8,26,20,25,10,6,5,4,12,6,24,22,9,22,12,29,5,16,2","16,5,29,12,22,9,22,24,6,12,4,5,6,10,25,20,26,8,15,19,18,15,9,17,18,16,25,18,5,7,4,18,26,25,22,5,22,14,9,22,6,28,2",1679
"25,15,23,10,15,12,29,16,18,20,5,16,19,28,19,28,15,8,20,10,6,15,4,11,10,28,16,19,9,5,12,8,17,24,27,26,2","26,27,24,17,8,12,5,9,19,16,28,10,11,4,15,6,10,20,8,15,28,19,28,19,16,5,20,18,16,29,12,15,10,23,15,25,2",1680
"11,5,4,15,15,21,16,8,6,27,11,5,18,25,22,29,25,12,26,29,11,11,16,17,25,20,22,12,2","12,22,20,25,17,16,11,11,29,26,12,25,29,22,25,18,5,11,27,6,8,16,21,15,15,4,5,11,2",1681
"8,18,27,22,14,12,12,24,2","24,12,12,14,22,27,18,8,2",1682
"29,24,18,28,23,29,5,21,28,25,14,15,15,23,22,29,24,6,28,14,9,20,9,10,16,16,20,29,6,14,6,2","6,14,6,29,20,16,16,10,9,20,9,14,28,6,24,29,22,23,15,15,14,25,28,21,5,29,23,28,18,24,29,2",1683
"10,22,22,14,8,11,9,10,8,10,6,25,15,26,28,19,2","19,28,26,15,25,6,10,8,10,9,11,8,14,22,22,10,2",1684
"6,5,14,7,8,25,16,25,29,28,22,26,22,19,29,12,7,27,14,16,18,7,11,21,20,10,23,11,27,4,2","4,27,11,23,10,20,21,11,7,18,16,14,27,7,12,29,19,22,26,22,28,29,25,16,25,8,7,14,5,6,2",1685
"28,24,28,14,28,4,29,13,12,7,22,8,20,18,26,5,2","5,26,18,20,8,22,7,12,13,29,4,28,14,28,24,28,2",1686
"20,12,22,14,7,5,8,15,23,29,19,28,16,18,10,18,15,28,14,23,27,7,16,17,19,22,8,6,10,6,10,9,24,26,9,21,9,24,29,17,2","17,29,24,9,21,9,26,24,9,10,6,10,6,8,22,19,17,16,7,27,23,14,28,15,18,10,18,16,28,19,29,23,15,8,5,7,14,22,12,20,2",1687
"24,29,7,21,17,7,15,23,13,2","13,23,15,7,17,21,7,29,24,2",1688
"18,7,14,8,18,24,25,27,7,27,9,24,18,29,26,17,15,28,19,8,9,25,9,25,25,22,25,23,27,14,24,22,22,21,12,29,15,22,6,16,7,29,21,25,20,16,11,24,12,23,2","23,12,24,11,16,20,25,21,29,7,16,6,22,15,29,12,21,22,22,24,14,27,23,25,22,25,25,9,25,9,8,19,28,15,17,26,29,18,24,9,27,7,27,25,24,18,8,14,7,18,2",1689
"13,13,23,18,26,2","26,18,23,13,13,2",1690
"29,11,26,24,4,22,11,27,10,8,2","8,10,27,11,22,4,24,26,11,29,2",1691
"14,26,7,8,15,11,29,20,14,11,17,7,20,23,22,24,17,26,17,6,10,8,28,11,12,2","12,11,28,8,10,6,17,26,17,24,22,23,20,7,17,11,14,20,29,11,15,8,7,26,14,2",1692
"10,21,12,15,25,21,16,24,7,9,18,5,29,14,14,18,15,13,8,5,19,20,27,8,19,13,29,6,7,2","7,6,29,13,19,8,27,20,19,5,8,13,15,18,14,14,29,5,18,9,7,24,16,21,25,15,12,21,10,2",1694
"19,25,25,12,18,15,13,13,19,12,18,15,8,5,9,23,25,25,20,26,24,19,20,23,21,17,4,27,5,5,14,24,11,22,6,19,21,7,23,17,5,2","5,17,23,7,21,19,6,22,11,24,14,5,5,27,4,17,21,23,20,19,24,26,20,25,25,23,9,5,8,15,18,12,19,13,13,15,18,12,25,25,19,2",1696
"17,10,5,8,7,21,11,9,14,17,25,4,20,5,29,27,19,19,12,23,29,26,17,15,29,18,22,16,2","16,22,18,29,15,17,26,29,23,12,19,19,27,29,5,20,4,25,17,14,9,11,21,7,8,5,10,17,2",1697
"28,26,25,8,4,13,17,26,14,4,13,12,15,28,7,5,10,25,5,4,11,28,13,24,2","24,13,28,11,4,5,25,10,5,7,28,15,12,13,4,14,26,17,13,4,8,25,26,28,2",1698
"23,25,8,21,22,21,21,15,5,7,24,9,25,2","25,9,24,7,5,15,21,21,22,21,8,25,23,2",1699
"19,21,25,4,15,10,16,10,19,5,10,25,19,4,5,27,20,29,25,19,13,9,10,12,21,6,20,24,24,10,11,26,18,14,8,5,27,29,7,18,2","18,7,29,27,5,8,14,18,26,11,10,24,24,20,6,21,12,10,9,13,19,25,29,20,27,5,4,19,25,10,5,19,10,16,10,15,4,25,21,19,2",1700
"10,24,26,23,23,27,25,12,10,16,26,17,22,29,9,25,7,24,12,19,25,5,15,19,26,27,5,21,13,23,10,24,2","24,10,23,13,21,5,27,26,19,15,5,25,19,12,24,7,25,9,29,22,17,26,16,10,12,25,27,23,23,26,24,10,2",1701
"5,24,20,24,13,26,17,8,11,19,23,21,26,19,9,24,25,13,21,26,21,20,11,17,2","17,11,20,21,26,21,13,25,24,9,19,26,21,23,19,11,8,17,26,13,24,20,24,5,2",1702
"6,22,9,2","9,22,6,2",1703
"5,10,4,7,8,18,8,25,26,4,5,17,24,2","24,17,5,4,26,25,8,18,8,7,4,10,5,2",1704
"4,24,20,19,19,24,17,6,7,11,24,14,29,12,17,9,12,19,13,5,18,13,10,4,20,27,18,20,26,19,26,8,22,16,18,12,9,29,27,20,23,19,11,23,22,2","22,23,11,19,23,20,27,29,9,12,18,16,22,8,26,19,26,20,18,27,20,4,10,13,18,5,13,19,12,9,17,12,29,14,24,11,7,6,17,24,19,19,20,24,4,2",1705
"11,10,14,4,20,25,10,10,21,7,12,18,15,9,26,18,6,27,7,27,23,10,18,8,10,7,14,26,22,28,9,28,8,2","8,28,9,28,22,26,14,7,10,8,18,10,23,27,7,27,6,18,26,9,15,18,12,7,21,10,10,25,20,4,14,10,11,2",1706
"4,5,15,10,8,20,11,12,12,10,6,13,20,20,8,24,5,26,15,14,18,13,4,4,8,17,26,16,10,11,2","11,10,16,26,17,8,4,4,13,18,14,15,26,5,24,8,20,20,13,6,10,12,12,11,20,8,10,15,5,4,2",1707
"10,11,6,2","6,11,10,2",1708
"14,22,16,17,25,29,25,4,23,6,5,24,5,14,22,7,12,23,22,5,5,6,21,21,4,28,19,21,26,5,9,2","9,5,26,21,19,28,4,21,21,6,5,5,22,23,12,7,22,14,5,24,5,6,23,4,25,29,25,17,16,22,14,2",1709
"18,20,25,21,23,27,14,24,23,13,6,4,13,27,10,5,10,7,15,28,24,20,9,17,2","17,9,20,24,28,15,7,10,5,10,27,13,4,6,13,23,24,14,27,23,21,25,20,18,2",1710
"21,21,6,9,21,22,5,6,11,22,21,15,29,18,23,9,5,11,26,19,20,8,28,22,18,28,14,12,6,27,11,6,22,16,5,20,11,18,2","18,11,20,5,16,22,6,11,27,6,12,14,28,18,22,28,8,20,19,26,11,5,9,23,18,29,15,21,22,11,6,5,22,21,9,6,21,21,2",1711
"5,4,27,22,15,8,29,6,21,16,17,15,10,4,7,8,27,2","27,8,7,4,10,15,17,16,21,6,29,8,15,22,27,4,5,2",1713
"24,25,8,7,9,16,21,7,24,19,7,21,29,5,15,24,15,11,12,17,27,2","27,17,12,11,15,24,15,5,29,21,7,19,24,7,21,16,9,7,8,25,24,2",1714
"20,14,28,17,17,20,23,23,19,17,9,16,5,6,7,11,9,12,19,18,16,2","16,18,19,12,9,11,7,6,5,16,9,17,19,23,23,20,17,17,28,14,20,2",1715
"25,22,6,4,2","4,6,22,25,2",1716
"19,24,11,15,7,23,13,14,29,2","29,14,13,23,7,15,11,24,19,2",1717
"29,24,4,29,22,21,11,8,21,15,27,23,28,25,24,28,4,14,6,7,23,17,8,23,29,4,22,5,2","5,22,4,29,23,8,17,23,7,6,14,4,28,24,25,28,23,27,15,21,8,11,21,22,29,4,24,29,2",1718
"22,13,17,7,24,15,7,8,14,23,12,15,13,18,4,29,4,27,26,11,5,9,11,22,8,2","8,22,11,9,5,11,26,27,4,29,4,18,13,15,12,23,14,8,7,15,24,7,17,13,22,2",1719
"19,18,8,20,28,16,18,21,6,9,9,16,12,4,2","4,12,16,9,9,6,21,18,16,28,20,8,18,19,2",1720
"18,20,25,27,26,29,29,20,20,23,27,21,20,25,28,21,7,12,23,22,10,17,5,15,19,26,4,6,2","6,4,26,19,15,5,17,10,22,23,12,7,21,28,25,20,21,27,23,20,20,29,29,26,27,25,20,18,2",1721
"12,4,13,23,22,17,11,20,11,22,17,19,6,28,17,27,19,15,13,18,5,28,10,13,21,16,14,28,7,27,25,28,28,11,28,25,19,26,7,5,6,24,2","24,6,5,7,26,19,25,28,11,28,28,25,27,7,28,14,16,21,13,10,28,5,18,13,15,19,27,17,28,6,19,17,22,11,20,11,17,22,23,13,4,12,2",1722
"20,9,5,4,12,19,16,19,27,9,15,24,6,22,25,20,27,21,6,5,15,15,16,27,8,19,4,2","4,19,8,27,16,15,15,5,6,21,27,20,25,22,6,24,15,9,27,19,16,19,12,4,5,9,20,2",1723
"22,6,25,20,9,13,25,25,29,20,12,8,5,7,28,8,5,14,4,6,12,22,29,26,16,14,17,4,5,22,5,24,2","24,5,22,5,4,17,14,16,26,29,22,12,6,4,14,5,8,28,7,5,8,12,20,29,25,25,13,9,20,25,6,22,2",1724
"4,7,16,11,9,25,7,7,20,7,25,7,18,20,21,28,9,27,16,25,15,20,15,26,5,6,22,26,28,22,29,4,21,19,27,2","27,19,21,4,29,22,28,26,22,6,5,26,15,20,15,25,16,27,9,28,21,20,18,7,25,7,20,7,7,25,9,11,16,7,4,2",1725
"21,19,12,28,13,13,10,29,22,6,7,11,19,18,29,22,17,27,8,19,6,4,17,15,18,25,23,26,8,17,11,4,19,24,26,28,18,21,15,5,18,23,2","23,18,5,15,21,18,28,26,24,19,4,11,17,8,26,23,25,18,15,17,4,6,19,8,27,17,22,29,18,19,11,7,6,22,29,10,13,13,28,12,19,21,2",1726
"24,26,19,16,15,9,6,11,13,21,26,16,23,28,5,27,21,2","21,27,5,28,23,16,26,21,13,11,6,9,15,16,19,26,24,2",1727
"20,27,11,15,13,18,11,13,10,5,20,26,15,20,25,5,22,19,20,20,5,2","5,20,20,19,22,5,25,20,15,26,20,5,10,13,11,18,13,15,11,27,20,2",1729
"20,5,16,25,27,10,10,29,27,24,28,6,4,21,23,25,8,10,29,11,21,22,23,16,26,6,21,28,4,2","4,28,21,6,26,16,23,22,21,11,29,10,8,25,23,21,4,6,28,24,27,29,10,10,27,25,16,5,20,2",1730
"27,28,13,26,22,19,26,9,13,29,17,28,24,28,29,23,4,28,12,16,2","16,12,28,4,23,29,28,24,28,17,29,13,9,26,19,22,26,13,28,27,2",1731
"14,22,16,8,7,14,16,28,13,16,10,26,8,15,28,9,8,6,29,25,19,20,13,22,19,21,4,7,29,9,21,12,9,9,2","9,9,12,21,9,29,7,4,21,19,22,13,20,19,25,29,6,8,9,28,15,8,26,10,16,13,28,16,14,7,8,16,22,14,2",1732
"28,4,12,16,26,29,28,7,22,15,21,19,27,8,21,29,4,27,29,5,20,14,9,8,7,16,20,5,11,20,6,29,11,9,21,19,22,28,15,11,22,29,18,12,2","12,18,29,22,11,15,28,22,19,21,9,11,29,6,20,11,5,20,16,7,8,9,14,20,5,29,27,4,29,21,8,27,19,21,15,22,7,28,29,26,16,12,4,28,2",1733
"15,23,10,8,27,23,12,22,23,12,26,12,18,13,2","13,18,12,26,12,23,22,12,23,27,8,10,23,15,2",1734
"11,19,17,8,13,9,29,7,29,22,7,13,8,26,24,2","24,26,8,13,7,22,29,7,29,9,13,8,17,19,11,2",1735
"24,20,18,16,27,24,16,24,12,6,22,4,21,9,24,27,21,24,29,19,23,5,5,19,23,11,18,2","18,11,23,19,5,5,23,19,29,24,21,27,24,9,21,4,22,6,12,24,16,24,27,16,18,20,24,2",1736
"24,11,7,23,22,24,4,22,28,10,18,4,4,2","4,4,18,10,28,22,4,24,22,23,7,11,24,2",1737
"9,7,18,19,29,13,10,8,12,27,17,14,7,17,8,7,2","7,8,17,7,14,17,27,12,8,10,13,29,19,18,7,9,2",1738
"29,13,26,21,28,27,9,2","9,27,28,21,26,13,29,2",1739
"5,4,15,22,14,2","14,22,15,4,5,2",1740
"8,19,13,8,6,27,28,11,4,17,12,21,7,27,27,10,23,8,2","8,23,10,27,27,7,21,12,17,4,11,28,27,6,8,13,19,8,2",1741
"10,4,27,11,14,25,9,15,23,14,17,14,23,23,16,22,26,24,12,5,19,5,17,21,2","21,17,5,19,5,12,24,26,22,16,23,23,14,17,14,23,15,9,25,14,11,27,4,10,2",1742
"25,20,27,27,21,12,11,18,22,11,29,15,6,19,8,22,27,19,29,18,29,15,17,9,12,20,25,24,10,13,14,29,6,5,2","5,6,29,14,13,10,24,25,20,12,9,17,15,29,18,29,19,27,22,8,19,6,15,29,11,22,18,11,12,21,27,27,20,25,2",1743
"20,5,7,17,22,2","22,17,7,5,20,2",1744
"29,16,21,4,24,21,16,16,5,17,24,24,9,21,16,9,15,15,19,19,11,2","11,19,19,15,15,9,16,21,9,24,24,17,5,16,16,21,24,4,21,16,29,2",1745
"22,10,28,5,20,19,12,7,16,5,17,18,19,9,25,28,12,16,7,10,8,21,2","21,8,10,7,16,12,28,25,9,19,18,17,5,16,7,12,19,20,5,28,10,22,2",1746
"26,19,20,11,23,6,12,7,7,10,14,26,9,29,25,10,26,14,17,5,17,5,6,17,23,17,27,24,24,11,28,26,20,29,7,16,16,23,16,10,2","10,16,23,16,16,7,29,20,26,28,11,24,24,27,17,23,17,6,5,17,5,17,14,26,10,25,29,9,26,14,10,7,7,12,6,23,11,20,19,26,2",1747
"12,28,20,28,15,28,18,15,25,8,29,19,17,12,28,2","28,12,17,19,29,8,25,15,18,28,15,28,20,28,12,2",1748
"11,14,22,16,22,29,25,11,17,21,17,19,14,21,24,14,6,11,27,24,4,14,26,22,18,25,6,22,28,21,8,16,20,29,16,11,15,2","15,11,16,29,20,16,8,21,28,22,6,25,18,22,26,14,4,24,27,11,6,14,24,21,14,19,17,21,17,11,25,29,22,16,22,14,11,2",1749
"17,11,6,18,9,4,11,29,13,10,12,27,26,23,14,26,8,8,17,7,2","7,17,8,8,26,14,23,26,27,12,10,13,29,11,4,9,18,6,11,17,2",1750
"15,26,28,6,15,11,19,17,21,20,29,29,27,15,19,8,16,19,28,20,17,25,19,15,10,20,25,6,15,7,20,26,17,2","17,26,20,7,15,6,25,20,10,15,19,25,17,20,28,19,16,8,19,15,27,29,29,20,21,17,19,11,15,6,28,26,15,2",1752
"18,9,26,13,15,15,25,4,10,16,23,17,11,19,27,25,18,20,24,25,4,24,20,20,29,23,12,29,4,4,26,19,24,9,2","9,24,19,26,4,4,29,12,23,29,20,20,24,4,25,24,20,18,25,27,19,11,17,23,16,10,4,25,15,15,13,26,9,18,2",1753
"15,8,10,12,9,8,23,24,7,26,15,24,5,21,11,27,13,10,16,22,9,27,12,25,13,28,2","28,13,25,12,27,9,22,16,10,13,27,11,21,5,24,15,26,7,24,23,8,9,12,10,8,15,2",1754
"22,14,25,4,5,21,10,2","10,21,5,4,25,14,22,2",1755
"5,4,27,8,28,25,16,7,15,19,26,12,5,24,10,17,14,15,8,29,8,11,18,6,18,5,9,18,21,15,14,22,2","22,14,15,21,18,9,5,18,6,18,11,8,29,8,15,14,17,10,24,5,12,26,19,15,7,16,25,28,8,27,4,5,2",1756
"10,26,12,15,27,28,22,19,6,4,5,28,8,4,4,27,22,22,10,2","10,22,22,27,4,4,8,28,5,4,6,19,22,28,27,15,12,26,10,2",1757
"28,4,14,26,25,8,24,17,4,21,29,27,10,7,2","7,10,27,29,21,4,17,24,8,25,26,14,4,28,2",1758
"27,26,11,17,9,24,18,10,29,21,15,17,29,14,8,7,13,27,19,13,20,13,27,13,6,27,29,24,14,9,2","9,14,24,29,27,6,13,27,13,20,13,19,27,13,7,8,14,29,17,15,21,29,10,18,24,9,17,11,26,27,2",1759
"19,15,22,23,16,28,16,19,13,24,10,20,17,9,28,13,16,12,20,29,17,13,2","13,17,29,20,12,16,13,28,9,17,20,10,24,13,19,16,28,16,23,22,15,19,2",1761
"17,25,14,28,28,7,10,7,24,29,20,16,22,26,14,2","14,26,22,16,20,29,24,7,10,7,28,28,14,25,17,2",1762
"20,9,5,9,27,23,5,24,9,4,14,6,23,11,7,19,12,7,25,10,24,10,9,27,10,17,4,22,19,15,2","15,19,22,4,17,10,27,9,10,24,10,25,7,12,19,7,11,23,6,14,4,9,24,5,23,27,9,5,9,20,2",1763
"6,7,19,27,26,27,27,12,7,20,24,29,15,25,14,27,25,21,23,12,17,9,23,7,9,6,10,10,21,20,7,4,11,12,10,8,6,12,18,23,14,26,11,23,26,15,6,7,6,2","6,7,6,15,26,23,11,26,14,23,18,12,6,8,10,12,11,4,7,20,21,10,10,6,9,7,23,9,17,12,23,21,25,27,14,25,15,29,24,20,7,12,27,27,26,27,19,7,6,2",1764
"8,6,19,2","19,6,8,2",1765
"8,11,16,7,27,4,8,17,27,9,9,24,28,27,15,26,7,5,24,6,11,8,23,16,17,11,10,9,25,29,29,18,13,26,12,25,28,8,14,21,9,18,10,22,25,2","25,22,10,18,9,21,14,8,28,25,12,26,13,18,29,29,25,9,10,11,17,16,23,8,11,6,24,5,7,26,15,27,28,24,9,9,27,17,8,4,27,7,16,11,8,2",1766
"11,13,16,9,16,29,18,26,23,15,23,13,9,21,14,23,26,8,26,17,6,20,22,21,18,7,17,20,9,21,10,16,17,23,28,19,2","19,28,23,17,16,10,21,9,20,17,7,18,21,22,20,6,17,26,8,26,23,14,21,9,13,23,15,23,26,18,29,16,9,16,13,11,2",1767
"9,22,14,23,18,26,18,4,12,29,14,21,14,29,23,16,2","16,23,29,14,21,14,29,12,4,18,26,18,23,14,22,9,2",1768
"23,17,29,29,27,24,9,18,21,25,9,5,21,16,7,2","7,16,21,5,9,25,21,18,9,24,27,29,29,17,23,2",1769
"9,5,28,29,22,21,11,21,2","21,11,21,22,29,28,5,9,2",1770
"19,7,12,20,12,24,19,8,12,2","12,8,19,24,12,20,12,7,19,2",1772
"20,15,6,13,9,8,29,8,6,9,29,23,19,9,27,5,25,19,15,24,18,10,9,20,28,6,10,5,27,11,2","11,27,5,10,6,28,20,9,10,18,24,15,19,25,5,27,9,19,23,29,9,6,8,29,8,9,13,6,15,20,2",1773
"13,4,5,23,11,12,8,25,8,13,25,21,27,24,11,19,19,5,16,7,9,2","9,7,16,5,19,19,11,24,27,21,25,13,8,25,8,12,11,23,5,4,13,2",1774
"12,29,29,22,4,19,4,9,11,12,29,18,4,7,13,22,11,19,18,19,17,26,22,22,7,26,7,26,17,7,5,17,11,20,23,4,2","4,23,20,11,17,5,7,17,26,7,26,7,22,22,26,17,19,18,19,11,22,13,7,4,18,29,12,11,9,4,19,4,22,29,29,12,2",1775
"12,20,6,7,6,11,29,15,15,14,13,18,26,14,4,17,15,18,6,21,6,4,2","4,6,21,6,18,15,17,4,14,26,18,13,14,15,15,29,11,6,7,6,20,12,2",1776
"12,18,17,11,8,6,6,8,17,16,16,12,15,13,8,12,29,7,17,27,13,15,22,14,9,22,5,11,15,13,25,17,23,8,11,15,26,7,2","7,26,15,11,8,23,17,25,13,15,11,5,22,9,14,22,15,13,27,17,7,29,12,8,13,15,12,16,16,17,8,6,6,8,11,17,18,12,2",1777
"10,18,9,16,27,19,13,5,28,6,2","6,28,5,13,19,27,16,9,18,10,2",1778
"16,7,17,27,19,17,16,18,7,19,12,5,22,7,4,21,21,2","21,21,4,7,22,5,12,19,7,18,16,17,19,27,17,7,16,2",1779
