source,target,uid
"25,16,15,11,11,16,20,11,6,9,28,21,26,27,22,18,8,17,8,18,2","25,16,15,11,11,16,20,11,6,9,28,21,26,27,22,18,8,17,8,18,2",1662
"12,19,19,12,17,25,14,5,12,4,14,21,4,2","12,19,19,12,17,25,14,5,12,4,14,21,4,2",1663
"15,24,4,25,25,9,18,15,29,17,28,22,28,9,2","15,24,4,25,25,9,18,15,29,17,28,22,28,9,2",1664
"16,12,19,15,15,4,29,11,23,29,29,17,18,21,29,29,12,13,4,27,28,16,14,10,7,25,14,8,2","16,12,19,15,15,4,29,11,23,29,29,17,18,21,29,29,12,13,4,27,28,16,14,10,7,25,14,8,2",1665
"15,22,7,24,20,17,8,20,21,21,22,26,24,22,17,15,19,24,18,23,9,18,14,26,21,15,4,16,13,11,11,27,5,22,15,7,24,29,23,17,17,12,11,25,2","15,22,7,24,20,17,8,20,21,21,22,26,24,22,17,15,19,24,18,23,9,18,14,26,21,15,4,16,13,11,11,27,5,22,15,7,24,29,23,17,17,12,11,25,2",1666
"16,13,26,17,17,20,26,14,14,20,20,25,12,6,10,21,7,17,20,26,26,12,24,13,15,24,15,16,15,10,28,25,29,6,5,10,24,21,14,16,17,14,29,20,6,2","16,13,26,17,17,20,26,14,14,20,20,25,12,6,10,21,7,17,20,26,26,12,24,13,15,24,15,16,15,10,28,25,29,6,5,10,24,21,14,16,17,14,29,20,6,2",1667
"7,27,16,28,22,22,8,25,18,8,12,10,8,26,24,12,11,8,2","7,27,16,28,22,22,8,25,18,8,12,10,8,26,24,12,11,8,2",1668
"27,13,11,23,28,25,21,7,13,22,19,11,8,15,6,19,12,20,12,8,15,25,22,22,20,22,18,6,29,25,24,12,2","27,13,11,23,28,25,21,7,13,22,19,11,8,15,6,19,12,20,12,8,15,25,22,22,20,22,18,6,29,25,24,12,2",1670
"10,27,28,20,9,8,23,23,18,10,21,12,13,18,12,11,13,5,14,11,6,19,4,13,18,6,12,10,16,14,27,2","10,27,28,20,9,8,23,23,18,10,21,12,13,18,12,11,13,5,14,11,6,19,4,13,18,6,12,10,16,14,27,2",1671
"6,9,28,20,15,6,28,9,21,20,9,27,15,12,14,11,25,20,5,5,14,18,22,27,21,13,12,2","6,9,28,20,15,6,28,9,21,20,9,27,15,12,14,11,25,20,5,5,14,18,22,27,21,13,12,2",1672
"19,5,26,6,24,6,16,29,12,18,7,21,16,7,6,11,7,11,2","19,5,26,6,24,6,16,29,12,18,7,21,16,7,6,11,7,11,2",1673
"12,4,23,28,24,10,12,15,15,6,12,28,12,23,18,4,12,27,9,27,13,27,18,26,14,5,16,2","12,4,23,28,24,10,12,15,15,6,12,28,12,23,18,4,12,27,9,27,13,27,18,26,14,5,16,2",1674
"6,12,24,23,8,7,26,4,4,6,11,29,19,24,15,16,10,21,6,29,21,16,9,10,27,9,5,18,26,15,24,18,11,7,18,13,6,6,15,26,20,23,2","6,12,24,23,8,7,26,4,4,6,11,29,19,24,15,16,10,21,6,29,21,16,9,10,27,9,5,18,26,15,24,18,11,7,18,13,6,6,15,26,20,23,2",1675
"21,18,11,17,14,28,26,27,28,7,8,18,17,11,24,28,22,8,18,17,16,28,25,19,18,27,26,11,6,11,2","21,18,11,17,14,28,26,27,28,7,8,18,17,11,24,28,22,8,18,17,16,28,25,19,18,27,26,11,6,11,2",1676
"22,20,4,2","22,20,4,2",1678
"27,12,17,29,24,19,24,6,13,28,5,28,26,19,20,25,16,12,7,12,16,11,11,27,21,18,5,28,22,13,22,27,4,8,5,6,9,4,8,6,13,25,22,2","27,12,17,29,24,19,24,6,13,28,5,28,26,19,20,25,16,12,7,12,16,11,11,27,21,18,5,28,22,13,22,27,4,8,5,6,9,4,8,6,13,25,22,2",1679
"21,28,27,24,9,19,4,7,19,24,11,29,22,10,16,29,12,5,27,17,2","21,28,27,24,9,19,4,7,19,24,11,29,22,10,16,29,12,5,27,17,2",1680
"17,25,27,25,5,26,21,13,6,16,24,5,15,18,19,19,21,23,19,12,12,12,11,18,5,4,8,9,20,14,14,19,4,20,5,16,4,11,5,11,23,21,2","17,25,27,25,5,26,21,13,6,16,24,5,15,18,19,19,21,23,19,12,12,12,11,18,5,4,8,9,20,14,14,19,4,20,5,16,4,11,5,11,23,21,2",1681
"9,22,22,15,20,24,20,22,28,21,4,16,7,15,16,8,23,24,14,5,26,12,26,9,24,25,23,17,18,20,7,14,25,28,19,26,9,2","9,22,22,15,20,24,20,22,28,21,4,16,7,15,16,8,23,24,14,5,26,12,26,9,24,25,23,17,18,20,7,14,25,28,19,26,9,2",1682
"18,27,4,18,27,4,14,19,15,24,20,23,8,26,18,21,29,11,17,21,29,22,21,26,9,28,5,2","18,27,4,18,27,4,14,19,15,24,20,23,8,26,18,21,29,11,17,21,29,22,21,26,9,28,5,2",1683
"23,7,20,4,27,28,14,22,4,24,23,24,17,25,27,29,15,16,11,29,24,11,10,25,12,17,22,20,4,8,25,11,11,4,18,24,8,8,4,21,22,21,12,29,12,28,20,24,25,2","23,7,20,4,27,28,14,22,4,24,23,24,17,25,27,29,15,16,11,29,24,11,10,25,12,17,22,20,4,8,25,11,11,4,18,24,8,8,4,21,22,21,12,29,12,28,20,24,25,2",1684
"12,23,27,23,25,27,29,22,8,26,2","12,23,27,23,25,27,29,22,8,26,2",1686
"13,16,29,16,22,11,11,27,8,12,9,24,11,27,18,2","13,16,29,16,22,11,11,27,8,12,9,24,11,27,18,2",1687
"8,22,18,29,15,26,2","8,22,18,29,15,26,2",1688
"9,25,23,17,22,19,4,23,28,24,17,26,11,28,26,19,10,8,13,6,7,19,6,4,8,4,28,12,17,29,13,13,16,28,29,2","9,25,23,17,22,19,4,23,28,24,17,26,11,28,26,19,10,8,13,6,7,19,6,4,8,4,28,12,17,29,13,13,16,28,29,2",1690
"19,9,27,21,25,13,27,20,23,13,13,7,16,15,12,15,13,28,24,4,16,18,15,9,5,12,17,19,4,26,7,20,5,8,20,27,11,18,13,12,18,20,2","19,9,27,21,25,13,27,20,23,13,13,7,16,15,12,15,13,28,24,4,16,18,15,9,5,12,17,19,4,26,7,20,5,8,20,27,11,18,13,12,18,20,2",1691
"14,17,5,4,8,4,28,22,11,22,20,17,16,7,24,17,24,26,26,23,6,6,5,13,25,10,29,15,18,12,24,6,26,27,14,9,27,10,7,6,7,21,2","14,17,5,4,8,4,28,22,11,22,20,17,16,7,24,17,24,26,26,23,6,6,5,13,25,10,29,15,18,12,24,6,26,27,14,9,27,10,7,6,7,21,2",1692
"20,24,23,13,5,9,28,14,23,29,21,7,18,10,5,5,10,22,4,6,17,26,22,28,14,28,4,25,23,22,25,7,2","20,24,23,13,5,9,28,14,23,29,21,7,18,10,5,5,10,22,4,6,17,26,22,28,14,28,4,25,23,22,25,7,2",1693
"13,27,25,15,26,7,24,13,19,22,16,7,9,16,15,27,2","13,27,25,15,26,7,24,13,19,22,16,7,9,16,15,27,2",1694
"17,9,23,5,23,14,8,28,20,6,20,13,23,23,28,26,4,17,6,24,6,5,19,25,14,28,14,7,16,24,13,15,10,10,2","17,9,23,5,23,14,8,28,20,6,20,13,23,23,28,26,4,17,6,24,6,5,19,25,14,28,14,7,16,24,13,15,10,10,2",1695
"9,18,13,19,22,24,10,24,12,10,15,19,4,25,14,2","9,18,13,19,22,24,10,24,12,10,15,19,4,25,14,2",1696
"17,25,21,26,21,20,21,17,7,9,21,19,10,24,26,5,6,18,10,16,15,7,25,21,17,4,26,13,2","17,25,21,26,21,20,21,17,7,9,21,19,10,24,26,5,6,18,10,16,15,7,25,21,17,4,26,13,2",1698
"7,25,7,15,18,17,20,17,15,21,5,29,13,7,25,5,23,8,10,2","7,25,7,15,18,17,20,17,15,21,5,29,13,7,25,5,23,8,10,2",1699
"20,28,5,24,14,19,17,4,16,15,10,23,24,10,5,6,9,23,4,12,8,18,15,6,5,16,7,19,13,19,5,20,15,22,10,28,9,14,5,2","20,28,5,24,14,19,17,4,16,15,10,23,24,10,5,6,9,23,4,12,8,18,15,6,5,16,7,19,13,19,5,20,15,22,10,28,9,14,5,2",1700
"8,29,23,9,2","8,29,23,9,2",1702
"29,23,17,26,18,16,25,28,13,26,24,19,26,14,27,26,12,19,27,21,6,18,14,16,20,9,15,25,2","29,23,17,26,18,16,25,28,13,26,24,19,26,14,27,26,12,19,27,21,6,18,14,16,20,9,15,25,2",1703
"26,19,27,18,18,4,5,23,6,14,22,24,9,13,4,17,7,17,24,20,5,8,6,8,19,13,19,19,5,4,7,2","26,19,27,18,18,4,5,23,6,14,22,24,9,13,4,17,7,17,24,20,5,8,6,8,19,13,19,19,5,4,7,2",1705
"29,14,20,12,5,26,28,27,20,19,14,8,14,22,21,28,13,10,15,22,23,10,9,14,10,18,22,13,24,28,21,13,10,24,8,4,7,17,6,16,23,19,22,4,4,25,21,10,2","29,14,20,12,5,26,28,27,20,19,14,8,14,22,21,28,13,10,15,22,23,10,9,14,10,18,22,13,24,28,21,13,10,24,8,4,7,17,6,16,23,19,22,4,4,25,21,10,2",1706
"11,19,4,23,2","11,19,4,23,2",1707
"22,15,25,22,13,13,14,16,2","22,15,25,22,13,13,14,16,2",1708
"20,18,4,2","20,18,4,2",1709
"20,13,8,6,21,22,25,23,29,5,26,25,27,22,16,29,17,6,22,28,2","20,13,8,6,21,22,25,23,29,5,26,25,27,22,16,29,17,6,22,28,2",1710
"4,13,21,19,10,10,2","4,13,21,19,10,10,2",1712
"22,12,17,17,14,15,28,25,27,8,25,13,5,4,28,24,6,6,2","22,12,17,17,14,15,28,25,27,8,25,13,5,4,28,24,6,6,2",1713
"10,12,15,11,27,24,10,19,14,13,17,21,9,17,19,14,24,20,26,25,12,9,4,26,28,29,4,13,2","10,12,15,11,27,24,10,19,14,13,17,21,9,17,19,14,24,20,26,25,12,9,4,26,28,29,4,13,2",1714
"26,22,6,16,23,7,22,24,24,29,15,16,27,4,22,26,28,16,16,8,7,10,21,13,15,18,4,27,21,24,7,26,19,18,11,9,2","26,22,6,16,23,7,22,24,24,29,15,16,27,4,22,26,28,16,16,8,7,10,21,13,15,18,4,27,21,24,7,26,19,18,11,9,2",1715
"29,4,15,19,27,4,7,10,24,25,11,23,25,23,17,12,16,21,21,14,26,15,10,15,14,9,29,19,19,15,7,4,12,9,11,28,6,8,13,17,25,6,22,5,17,18,5,2","29,4,15,19,27,4,7,10,24,25,11,23,25,23,17,12,16,21,21,14,26,15,10,15,14,9,29,19,19,15,7,4,12,9,11,28,6,8,13,17,25,6,22,5,17,18,5,2",1717
"19,11,24,22,18,10,15,5,6,24,20,5,17,26,27,27,28,19,26,29,6,23,7,6,29,28,24,21,26,2","19,11,24,22,18,10,15,5,6,24,20,5,17,26,27,27,28,19,26,29,6,23,7,6,29,28,24,21,26,2",1718
"6,16,7,4,7,21,12,10,2","6,16,7,4,7,21,12,10,2",1719
"20,7,28,14,25,15,6,19,26,29,2","20,7,28,14,25,15,6,19,26,29,2",1720
"20,27,23,22,8,27,22,28,20,16,11,28,27,29,6,18,22,7,22,13,21,4,25,5,29,18,9,18,29,9,13,26,18,12,19,12,29,12,19,18,19,9,8,5,22,23,18,6,2","20,27,23,22,8,27,22,28,20,16,11,28,27,29,6,18,22,7,22,13,21,4,25,5,29,18,9,18,29,9,13,26,18,12,19,12,29,12,19,18,19,9,8,5,22,23,18,6,2",1721
"22,11,20,15,11,26,21,4,26,21,24,26,8,15,9,20,2","22,11,20,15,11,26,21,4,26,21,24,26,8,15,9,20,2",1722
"28,27,17,24,26,23,5,4,29,18,2","28,27,17,24,26,23,5,4,29,18,2",1723
"13,21,22,28,25,24,22,8,20,23,6,19,7,19,12,17,9,19,16,18,8,6,20,15,6,16,28,25,13,13,17,26,20,21,17,20,12,9,29,24,12,4,15,22,29,8,2","13,21,22,28,25,24,22,8,20,23,6,19,7,19,12,17,9,19,16,18,8,6,20,15,6,16,28,25,13,13,17,26,20,21,17,20,12,9,29,24,12,4,15,22,29,8,2",1725
"13,16,26,14,16,7,11,6,28,29,27,26,25,16,28,12,18,14,2","13,16,26,14,16,7,11,6,28,29,27,26,25,16,28,12,18,14,2",1727
"4,10,18,13,29,4,15,10,11,25,12,14,23,21,11,4,20,9,5,12,14,8,16,9,8,7,4,22,14,20,8,5,16,9,11,29,5,9,27,29,21,17,13,21,12,29,28,20,4,25,2","4,10,18,13,29,4,15,10,11,25,12,14,23,21,11,4,20,9,5,12,14,8,16,9,8,7,4,22,14,20,8,5,16,9,11,29,5,9,27,29,21,17,13,21,12,29,28,20,4,25,2",1728
"25,14,12,22,6,5,2","25,14,12,22,6,5,2",1729
"15,15,4,29,13,13,29,5,6,13,21,7,21,11,22,8,21,11,8,16,29,16,9,26,9,29,21,16,13,17,16,28,4,9,21,13,17,4,21,6,6,12,2","15,15,4,29,13,13,29,5,6,13,21,7,21,11,22,8,21,11,8,16,29,16,9,26,9,29,21,16,13,17,16,28,4,9,21,13,17,4,21,6,6,12,2",1730
"4,16,19,21,14,12,18,28,20,16,21,10,11,29,9,27,14,10,16,10,22,4,26,12,22,10,24,17,22,12,18,5,25,2","4,16,19,21,14,12,18,28,20,16,21,10,11,29,9,27,14,10,16,10,22,4,26,12,22,10,24,17,22,12,18,5,25,2",1731
"29,19,6,20,19,20,13,22,21,22,5,11,28,23,17,11,9,4,27,24,2","29,19,6,20,19,20,13,22,21,22,5,11,28,23,17,11,9,4,27,24,2",1732
"20,19,7,26,12,9,11,8,13,21,24,21,10,13,2","20,19,7,26,12,9,11,8,13,21,24,21,10,13,2",1733
"12,21,11,5,22,19,9,14,21,15,10,13,13,22,23,18,4,13,13,9,2","12,21,11,5,22,19,9,14,21,15,10,13,13,22,23,18,4,13,13,9,2",1734
"19,4,11,13,21,23,27,13,6,22,17,27,5,7,6,16,2","19,4,11,13,21,23,27,13,6,22,17,27,5,7,6,16,2",1735
"11,17,19,10,16,27,12,16,26,20,18,10,22,17,18,24,8,29,24,7,29,2","11,17,19,10,16,27,12,16,26,20,18,10,22,17,18,24,8,29,24,7,29,2",1736
"21,6,10,15,15,29,9,12,14,9,13,16,6,9,14,15,2","21,6,10,15,15,29,9,12,14,9,13,16,6,9,14,15,2",1737
"10,12,24,5,27,11,26,27,21,28,16,10,17,19,9,28,26,6,16,17,8,19,4,24,9,18,16,13,22,11,9,5,5,13,6,18,2","10,12,24,5,27,11,26,27,21,28,16,10,17,19,9,28,26,6,16,17,8,19,4,24,9,18,16,13,22,11,9,5,5,13,6,18,2",1738
"10,26,28,13,23,14,17,17,11,10,20,13,4,24,20,4,8,2","10,26,28,13,23,14,17,17,11,10,20,13,4,24,20,4,8,2",1739
"16,29,7,28,15,14,8,23,6,8,13,15,22,28,21,25,22,4,28,2","16,29,7,28,15,14,8,23,6,8,13,15,22,28,21,25,22,4,28,2",1740
"27,13,4,7,26,10,14,14,26,22,20,18,7,23,10,24,5,14,27,5,12,24,24,17,16,7,21,22,18,18,7,9,23,24,20,5,23,17,24,20,22,12,13,2","27,13,4,7,26,10,14,14,26,22,20,18,7,23,10,24,5,14,27,5,12,24,24,17,16,7,21,22,18,18,7,9,23,24,20,5,23,17,24,20,22,12,13,2",1741
"12,14,13,4,29,27,9,8,22,27,11,7,4,29,5,8,8,26,26,5,12,22,11,9,22,9,13,5,19,28,29,11,2","12,14,13,4,29,27,9,8,22,27,11,7,4,29,5,8,8,26,26,5,12,22,11,9,22,9,13,5,19,28,29,11,2",1742
"6,5,12,25,11,19,10,15,11,8,28,18,4,11,16,27,18,23,19,24,26,21,19,7,15,5,27,10,24,17,23,15,21,24,13,11,10,15,24,13,21,26,22,28,27,17,27,10,2","6,5,12,25,11,19,10,15,11,8,28,18,4,11,16,27,18,23,19,24,26,21,19,7,15,5,27,10,24,17,23,15,21,24,13,11,10,15,24,13,21,26,22,28,27,17,27,10,2",1743
"19,27,12,29,16,14,11,28,11,29,15,23,10,22,24,4,11,5,4,5,8,27,28,15,23,4,12,8,23,22,27,18,23,20,10,11,24,25,11,15,19,6,14,11,13,16,2","19,27,12,29,16,14,11,28,11,29,15,23,10,22,24,4,11,5,4,5,8,27,28,15,23,4,12,8,23,22,27,18,23,20,10,11,24,25,11,15,19,6,14,11,13,16,2",1744
"16,23,29,8,17,20,26,20,24,8,23,19,18,12,24,4,2","16,23,29,8,17,20,26,20,24,8,23,19,18,12,24,4,2",1745
"13,4,6,15,27,29,8,15,27,27,21,9,16,2","13,4,6,15,27,29,8,15,27,27,21,9,16,2",1746
"15,24,25,20,13,22,14,4,16,4,22,24,8,23,23,24,19,19,10,14,22,19,22,8,6,27,21,24,29,22,13,28,10,5,10,2","15,24,25,20,13,22,14,4,16,4,22,24,8,23,23,24,19,19,10,14,22,19,22,8,6,27,21,24,29,22,13,28,10,5,10,2",1747
"26,8,17,4,8,21,27,4,9,23,14,15,28,15,20,28,16,15,5,16,21,14,11,26,21,19,20,24,23,4,13,14,9,5,26,18,20,15,26,25,29,13,16,6,25,10,21,2","26,8,17,4,8,21,27,4,9,23,14,15,28,15,20,28,16,15,5,16,21,14,11,26,21,19,20,24,23,4,13,14,9,5,26,18,20,15,26,25,29,13,16,6,25,10,21,2",1749
"11,22,28,27,11,24,12,9,14,13,11,19,7,26,28,5,17,19,16,19,12,11,7,24,17,4,20,19,29,9,2","11,22,28,27,11,24,12,9,14,13,11,19,7,26,28,5,17,19,16,19,12,11,7,24,17,4,20,19,29,9,2",1750
"14,24,17,19,10,6,13,5,14,15,28,22,19,19,5,27,18,4,8,5,13,12,6,15,7,29,17,28,4,26,16,2","14,24,17,19,10,6,13,5,14,15,28,22,19,19,5,27,18,4,8,5,13,12,6,15,7,29,17,28,4,26,16,2",1751
"6,6,7,13,18,10,28,8,11,13,28,10,27,24,26,9,19,28,29,15,21,8,29,26,11,26,26,4,17,21,28,19,20,13,14,21,17,16,22,19,8,29,2","6,6,7,13,18,10,28,8,11,13,28,10,27,24,26,9,19,28,29,15,21,8,29,26,11,26,26,4,17,21,28,19,20,13,14,21,17,16,22,19,8,29,2",1752
"22,8,12,24,2","22,8,12,24,2",1753
"16,6,12,25,27,18,4,11,14,20,15,18,5,7,21,19,22,16,15,19,15,23,27,15,12,6,18,7,15,24,13,11,16,18,17,15,22,14,11,4,12,28,24,29,6,2","16,6,12,25,27,18,4,11,14,20,15,18,5,7,21,19,22,16,15,19,15,23,27,15,12,6,18,7,15,24,13,11,16,18,17,15,22,14,11,4,12,28,24,29,6,2",1754
"5,18,19,18,13,23,10,25,20,13,8,28,21,7,19,28,9,4,13,13,29,28,21,10,13,20,18,6,15,23,26,21,15,12,10,21,23,16,13,11,2","5,18,19,18,13,23,10,25,20,13,8,28,21,7,19,28,9,4,13,13,29,28,21,10,13,20,18,6,15,23,26,21,15,12,10,21,23,16,13,11,2",1755
"26,23,26,19,27,23,14,20,13,19,19,11,12,10,26,21,5,29,19,5,7,26,18,23,28,23,18,15,29,9,24,2","26,23,26,19,27,23,14,20,13,19,19,11,12,10,26,21,5,29,19,5,7,26,18,23,28,23,18,15,29,9,24,2",1756
"22,9,29,22,7,9,8,14,10,20,6,17,5,23,27,10,9,15,19,2","22,9,29,22,7,9,8,14,10,20,6,17,5,23,27,10,9,15,19,2",1757
"20,19,19,7,23,6,26,22,22,6,21,12,11,15,11,10,19,16,16,4,19,29,13,8,25,15,14,27,24,10,7,9,19,23,29,10,8,8,27,9,16,15,20,20,29,17,4,6,9,2","20,19,19,7,23,6,26,22,22,6,21,12,11,15,11,10,19,16,16,4,19,29,13,8,25,15,14,27,24,10,7,9,19,23,29,10,8,8,27,9,16,15,20,20,29,17,4,6,9,2",1758
"14,5,21,5,19,29,22,8,2","14,5,21,5,19,29,22,8,2",1759
"11,13,11,14,13,25,28,24,21,12,10,9,23,17,6,13,21,15,8,12,19,25,20,21,18,8,25,17,29,12,18,24,29,29,7,26,26,18,22,15,12,4,8,13,20,22,16,25,16,27,2","11,13,11,14,13,25,28,24,21,12,10,9,23,17,6,13,21,15,8,12,19,25,20,21,18,8,25,17,29,12,18,24,29,29,7,26,26,18,22,15,12,4,8,13,20,22,16,25,16,27,2",1760
"19,21,24,9,16,4,7,13,4,17,15,9,15,19,7,14,16,19,23,24,24,6,2","19,21,24,9,16,4,7,13,4,17,15,9,15,19,7,14,16,19,23,24,24,6,2",1761
"17,19,17,12,25,27,11,9,12,10,28,15,27,12,21,11,17,11,7,12,23,29,6,5,8,29,26,28,21,22,25,4,20,25,27,21,15,16,27,21,12,19,29,2","17,19,17,12,25,27,11,9,12,10,28,15,27,12,21,11,17,11,7,12,23,29,6,5,8,29,26,28,21,22,25,4,20,25,27,21,15,16,27,21,12,19,29,2",1762
"4,19,23,9,4,4,10,18,19,22,29,8,23,21,6,5,21,25,21,22,11,14,10,28,23,6,6,15,2","4,19,23,9,4,4,10,18,19,22,29,8,23,21,6,5,21,25,21,22,11,14,10,28,23,6,6,15,2",1764
"27,11,20,26,23,2","27,11,20,26,23,2",1765
"6,26,29,23,15,13,15,22,24,23,16,4,15,7,22,16,20,29,11,22,7,9,18,2","6,26,29,23,15,13,15,22,24,23,16,4,15,7,22,16,20,29,11,22,7,9,18,2",1766
"18,16,25,27,25,13,28,22,6,24,24,29,23,8,28,26,15,9,22,14,6,13,28,26,26,8,21,6,21,15,18,10,6,2","18,16,25,27,25,13,28,22,6,24,24,29,23,8,28,26,15,9,22,14,6,13,28,26,26,8,21,6,21,15,18,10,6,2",1768
"24,21,28,20,11,9,27,23,5,22,8,23,26,7,26,2","24,21,28,20,11,9,27,23,5,22,8,23,26,7,26,2",1769
"23,25,15,24,20,5,4,7,10,2","23,25,15,24,20,5,4,7,10,2",1770
"27,22,21,8,13,18,28,5,2","27,22,21,8,13,18,28,5,2",1771
"20,23,24,13,9,2","20,23,24,13,9,2",1772
"12,9,26,22,19,13,8,23,8,10,19,26,23,26,16,22,27,12,26,29,27,18,25,15,8,2","12,9,26,22,19,13,8,23,8,10,19,26,23,26,16,22,27,12,26,29,27,18,25,15,8,2",1773
"11,26,6,5,29,16,22,7,9,14,7,13,24,6,14,23,20,6,18,29,26,9,5,25,10,9,14,13,18,23,8,10,6,28,17,13,14,18,22,12,19,2","11,26,6,5,29,16,22,7,9,14,7,13,24,6,14,23,20,6,18,29,26,9,5,25,10,9,14,13,18,23,8,10,6,28,17,13,14,18,22,12,19,2",1774
"15,25,24,21,16,25,14,15,12,20,11,29,8,2","15,25,24,21,16,25,14,15,12,20,11,29,8,2",1775
"25,7,29,4,26,20,18,19,19,27,21,2","25,7,29,4,26,20,18,19,19,27,21,2",1777
"25,27,10,9,14,2","25,27,10,9,14,2",1778
"7,8,10,2","7,8,10,2",1780
"16,18,17,15,24,29,10,24,23,12,2","16,18,17,15,24,29,10,24,23,12,2",1781
"19,12,21,11,20,13,10,29,9,8,28,20,26,20,23,23,13,14,9,16,23,12,17,20,6,26,22,12,26,6,15,19,10,10,27,22,10,8,19,9,20,17,17,12,27,5,9,4,2","19,12,21,11,20,13,10,29,9,8,28,20,26,20,23,23,13,14,9,16,23,12,17,20,6,26,22,12,26,6,15,19,10,10,27,22,10,8,19,9,20,17,17,12,27,5,9,4,2",1782
"22,16,5,7,27,26,5,12,28,29,7,19,15,26,17,9,11,19,12,19,24,10,29,10,5,26,25,21,13,23,21,8,8,7,4,2","22,16,5,7,27,26,5,12,28,29,7,19,15,26,17,9,11,19,12,19,24,10,29,10,5,26,25,21,13,23,21,8,8,7,4,2",1783
"28,16,17,10,18,14,25,24,11,8,4,19,29,23,23,11,25,23,2","28,16,17,10,18,14,25,24,11,8,4,19,29,23,23,11,25,23,2",1784
"19,12,17,10,12,16,8,10,18,6,23,13,7,2","19,12,17,10,12,16,8,10,18,6,23,13,7,2",1785
"22,15,6,8,17,18,5,12,26,6,2","22,15,6,8,17,18,5,12,26,6,2",1787
"12,15,14,9,15,29,4,22,24,17,23,10,27,13,10,19,11,28,5,8,11,19,13,29,5,19,18,22,12,2","12,15,14,9,15,29,4,22,24,17,23,10,27,13,10,19,11,28,5,8,11,19,13,29,5,19,18,22,12,2",1788
"13,14,8,9,13,24,15,27,29,5,28,11,24,29,12,25,29,9,27,18,16,28,12,20,15,23,14,12,14,20,12,24,12,21,12,26,14,11,18,24,9,8,14,21,4,2","13,14,8,9,13,24,15,27,29,5,28,11,24,29,12,25,29,9,27,18,16,28,12,20,15,23,14,12,14,20,12,24,12,21,12,26,14,11,18,24,9,8,14,21,4,2",1789
"24,5,6,14,28,21,4,10,5,8,26,16,20,10,22,5,15,16,20,19,10,23,24,2","24,5,6,14,28,21,4,10,5,8,26,16,20,10,22,5,15,16,20,19,10,23,24,2",1790
"21,22,13,26,10,18,6,20,5,8,14,8,9,14,15,23,17,9,8,20,8,13,13,23,11,23,2","21,22,13,26,10,18,6,20,5,8,14,8,9,14,15,23,17,9,8,20,8,13,13,23,11,23,2",1791
"15,9,10,18,22,14,6,22,26,21,24,19,24,8,14,25,7,25,11,27,29,21,5,21,22,23,19,8,7,6,26,24,9,13,27,16,5,20,17,22,29,17,10,8,5,18,12,2","15,9,10,18,22,14,6,22,26,21,24,19,24,8,14,25,7,25,11,27,29,21,5,21,22,23,19,8,7,6,26,24,9,13,27,16,5,20,17,22,29,17,10,8,5,18,12,2",1792
"18,8,11,12,13,11,15,20,7,5,5,24,9,16,14,26,21,5,11,20,13,6,5,14,9,8,13,16,2","18,8,11,12,13,11,15,20,7,5,5,24,9,16,14,26,21,5,11,20,13,6,5,14,9,8,13,16,2",1793
"8,7,18,14,11,17,14,16,12,19,6,19,22,24,6,21,13,6,22,16,2","8,7,18,14,11,17,14,16,12,19,6,19,22,24,6,21,13,6,22,16,2",1794
"13,8,17,24,13,8,2","13,8,17,24,13,8,2",1795
"29,23,6,21,29,28,16,20,11,5,9,26,10,18,13,22,20,28,21,27,10,9,10,26,23,6,12,16,4,9,26,27,16,10,16,26,19,16,2","29,23,6,21,29,28,16,20,11,5,9,26,10,18,13,22,20,28,21,27,10,9,10,26,23,6,12,16,4,9,26,27,16,10,16,26,19,16,2",1796
"29,15,5,8,17,7,4,18,4,19,22,2","29,15,5,8,17,7,4,18,4,19,22,2",1797
"12,23,6,24,25,2","12,23,6,24,25,2",1798
"17,22,28,7,22,13,27,27,17,22,20,26,20,20,26,16,7,14,15,21,11,19,29,2","17,22,28,7,22,13,27,27,17,22,20,26,20,20,26,16,7,14,15,21,11,19,29,2",1799
"28,7,8,29,14,23,11,29,26,10,4,9,28,5,6,26,6,16,12,8,26,23,4,24,15,13,20,27,9,19,23,7,4,7,29,28,2","28,7,8,29,14,23,11,29,26,10,4,9,28,5,6,26,6,16,12,8,26,23,4,24,15,13,20,27,9,19,23,7,4,7,29,28,2",1800
"4,18,28,6,9,25,16,27,9,15,8,14,12,10,4,21,22,12,11,28,27,20,12,27,22,24,29,28,26,15,8,15,25,2","4,18,28,6,9,25,16,27,9,15,8,14,12,10,4,21,22,12,11,28,27,20,12,27,22,24,29,28,26,15,8,15,25,2",1801
"18,29,16,21,18,5,24,13,11,23,27,19,27,11,8,22,5,20,10,20,21,20,12,28,13,9,10,7,15,2","18,29,16,21,18,5,24,13,11,23,27,19,27,11,8,22,5,20,10,20,21,20,12,28,13,9,10,7,15,2",1802
"26,10,11,28,14,24,28,14,11,4,4,4,24,13,9,28,15,27,2","26,10,11,28,14,24,28,14,11,4,4,4,24,13,9,28,15,27,2",1803
"19,21,17,22,12,27,11,17,29,22,16,18,15,18,16,9,10,7,26,18,13,14,10,14,26,11,7,25,21,8,7,20,27,22,2","19,21,17,22,12,27,11,17,29,22,16,18,15,18,16,9,10,7,26,18,13,14,10,14,26,11,7,25,21,8,7,20,27,22,2",1804
